#,DATETIME,T2,U2,RH2,PRES,RRR,N
3647,2015-03-01 22:00,-8.7,1.2,94.13,671.78,0,1
3648,2015-03-01 23:00,-7.9,1.28,95.18,671.28,0,1
3649,2015-03-02 00:00,-8.1,1.44,97.35,670.98,0,1
3650,2015-03-02 01:00,-8.2,1.36,94.48,670.58,0,1
3651,2015-03-02 02:00,-8.3,2.24,96.63,670.18,0.1682,1
3652,2015-03-02 03:00,-8.5,1.2,93.14,669.78,0.5045,1
3653,2015-03-02 04:00,-8.8,1.12,93.15,668.98,1.1771,1
3654,2015-03-02 05:00,-8.7,1.76,94.17,668.98,1.6816,1
3655,2015-03-02 06:00,-8.6,2.32,94.51,668.38,0.8408,1
3656,2015-03-02 07:00,-8.5,1.76,94.17,667.98,0.8408,1
3657,2015-03-02 08:00,-8.6,1.76,94.87,668.28,0.5045,0.98
3658,2015-03-02 09:00,-8.5,2.24,97,668.68,1.1771,0.95
3659,2015-03-02 10:00,-9.3,0.96,98.11,668.08,0.6726,0.93
3660,2015-03-02 11:00,-10.4,1.84,94.83,667.88,0,0.92
3661,2015-03-02 12:00,-11.1,2.16,91.7,667.08,0,0.76
3662,2015-03-02 13:00,-11.5,1.68,92.91,666.58,0.1682,0.72
3663,2015-03-02 14:00,-12.3,1.84,91.58,666.18,0,0.76
3664,2015-03-02 15:00,-13.2,1.04,90.63,666.38,0.5045,0.75
3665,2015-03-02 16:00,-14.1,1.36,91.55,666.58,0,0.71
3666,2015-03-02 17:00,-15.4,2.24,88.56,666.38,0,0.9
3667,2015-03-02 18:00,-15.7,1.52,89.17,666.48,0,1
3668,2015-03-02 19:00,-15.7,1.2,93.95,667.18,0.3363,1
3669,2015-03-02 20:00,-16,2.08,93.92,667.68,0.1682,1
3670,2015-03-02 21:00,-16.7,1.84,93.17,667.38,0,1
3671,2015-03-02 22:00,-17.4,1.76,92.4,667.68,0,1
3672,2015-03-02 23:00,-17.5,1.84,85.11,668.08,0,0.98
3673,2015-03-03 00:00,-17.7,2.4,69.76,668.38,0,0.48
3674,2015-03-03 01:00,-17.5,2.24,70.5,668.48,0,0
3675,2015-03-03 02:00,-17.1,1.2,55.51,669.08,0,0
3676,2015-03-03 03:00,-16.5,2.64,50.87,669.48,0,0
3677,2015-03-03 04:00,-16,0.64,52.1,670.28,0,0
3678,2015-03-03 05:00,-15.6,1.12,50.34,670.08,0,0
3679,2015-03-03 06:00,-15.1,0.64,45.23,670.58,0,0
3680,2015-03-03 07:00,-12.7,0.64,46.85,671.48,0,0.66
3681,2015-03-03 08:00,-11.2,0.5,61.38,672.68,0,0.73
3682,2015-03-03 09:00,-10.2,0.56,68.16,673.08,0,0.85
3683,2015-03-03 10:00,-9.8,0.5,71.52,673.38,0,0.88
3684,2015-03-03 11:00,-9.1,0.5,67.09,673.78,0,0.89
3685,2015-03-03 12:00,-8.4,0.5,71.35,673.58,1.5134,0.81
3686,2015-03-03 13:00,-8,0.5,73.25,673.28,0.2522,0.7
3687,2015-03-03 14:00,-8.7,0.5,74.9,673.48,0,0.79
3688,2015-03-03 15:00,-9.2,1.6,72.4,673.08,0,0.85
3689,2015-03-03 16:00,-10.1,2.48,73.32,673.28,0,0.95
3690,2015-03-03 17:00,-10.4,1.04,79.07,673.08,0,0.91
3691,2015-03-03 18:00,-10.6,2.16,84.23,673.48,0,0.92
3692,2015-03-03 19:00,-10.7,1.76,84.21,673.78,0,0.91
3693,2015-03-03 20:00,-10.8,0.8,87.07,673.68,0,0.83
3694,2015-03-03 21:00,-11,0.5,87.65,673.78,0,0.84
3695,2015-03-03 22:00,-11.2,1.12,91.71,673.58,0.1682,0.8
3696,2015-03-03 23:00,-11.4,0.5,100,672.98,0,0.86
3697,2015-03-04 00:00,-11.9,0.5,97.69,672.78,0.1682,0.91
3698,2015-03-04 01:00,-12.4,0.5,91.98,672.88,0,1
3699,2015-03-04 02:00,-13,0.5,86.58,672.18,0,1
3700,2015-03-04 03:00,-13.5,0.96,87.15,671.78,0.1682,1
3701,2015-03-04 04:00,-13.9,0.64,87.13,671.88,0,1
3702,2015-03-04 05:00,-14.3,0.88,88.99,671.58,0,1
3703,2015-03-04 06:00,-14.7,0.64,86.51,671.28,0,1
3704,2015-03-04 07:00,-14.5,0.64,86.21,671.18,0,0.99
3705,2015-03-04 08:00,-13.6,0.5,85.23,671.18,0,0.98
3706,2015-03-04 09:00,-12.2,2.66,80.18,671.08,0,0.92
3707,2015-03-04 10:00,-10.6,0.5,83.7,670.78,0.1682,0.87
3708,2015-03-04 11:00,-9.8,0.56,88.03,670.38,0,0.98
3709,2015-03-04 12:00,-9.9,0.56,93.92,669.98,0,0.98
3710,2015-03-04 13:00,-10.7,0.5,94.26,669.18,0,0.97
3711,2015-03-04 14:00,-10.7,0.5,94.2,668.68,0,0.97
3712,2015-03-04 15:00,-11.5,0.96,93.47,668.38,0,0.9
3713,2015-03-04 16:00,-15.6,5.12,93.45,667.78,0,0.95
3714,2015-03-04 17:00,-17.9,0.64,93.42,667.78,0,1
3715,2015-03-04 18:00,-19.5,1.68,92.99,667.78,0,1
3716,2015-03-04 19:00,-19.3,1.76,92.99,667.48,0,1
3717,2015-03-04 20:00,-19.7,6.4,92.58,667.18,0,0.72
3718,2015-03-04 21:00,-21.5,2.16,92.58,667.28,0,0.96
3719,2015-03-04 22:00,-22.1,4.72,92.58,667.48,0,0.99
3720,2015-03-04 23:00,-21.2,0.5,92.18,667.68,0,1
3721,2015-03-05 00:00,-20.8,1.44,92.18,667.68,0,1
3722,2015-03-05 01:00,-20.3,6,92.15,667.68,0,0.99
3723,2015-03-05 02:00,-19.5,7.2,91.79,667.58,0,1
3724,2015-03-05 03:00,-19.6,7.84,92.15,667.58,0,1
3725,2015-03-05 04:00,-19.9,8.64,91.79,666.88,0,1
3726,2015-03-05 05:00,-21,10.48,92.15,665.68,0,0.98
3727,2015-03-05 06:00,-20.4,4.72,91.79,664.78,0,0.96
3728,2015-03-05 07:00,-17.7,14.48,91.08,665.58,0,0.6
3729,2015-03-05 08:00,-15.9,20.64,88.51,665.98,0,0
3730,2015-03-05 09:00,-17.4,27.52,68.11,666.88,0,0
3731,2015-03-05 10:00,-16.9,25.2,61.72,667.28,0,0
3732,2015-03-05 11:00,-16.3,27.6,55.27,668.28,0,0
3733,2015-03-05 12:00,-13.2,27.52,49.95,668.98,0,0
3734,2015-03-05 13:00,-12.9,28.08,54.2,670.18,0,0
3735,2015-03-05 14:00,-12.6,25.6,45.47,669.68,0,0
3736,2015-03-05 15:00,-13.1,24.88,48.96,668.98,0,0
3737,2015-03-05 16:00,-13.5,27.68,49.88,669.78,0,0.75
3738,2015-03-05 17:00,-13.2,30.08,54.93,669.78,0,1
3739,2015-03-05 18:00,-13.2,32,57.19,670.98,0,0
3740,2015-03-05 19:00,-12.9,28.16,59.25,669.48,0,0
3741,2015-03-05 20:00,-13.1,28.64,62.24,670.58,0,0
3742,2015-03-05 21:00,-12.1,28.16,59.58,671.88,0,0
3743,2015-03-05 22:00,-11.4,24.56,59.12,671.18,0,0
3744,2015-03-05 23:00,-10.9,15.44,61.78,673.68,0,0
3745,2015-03-06 00:00,-10.8,17.28,69.93,673.98,0,0
3746,2015-03-06 01:00,-11.3,18.8,72.02,674.68,0,0
3747,2015-03-06 02:00,-10.8,21.04,73.58,675.08,0,0
3748,2015-03-06 03:00,-10.9,22,73.72,675.58,0,0.33
3749,2015-03-06 04:00,-11,24.4,74.64,675.78,0,0
3750,2015-03-06 05:00,-9.9,23.6,72.76,675.18,0,0
3751,2015-03-06 06:00,-9.6,23.92,59.66,676.88,0,0
3752,2015-03-06 07:00,-9.2,23.44,51.35,677.48,0,0.99
3753,2015-03-06 08:00,-8.9,20.8,43.86,678.38,0,0
3754,2015-03-06 09:00,-8.3,22.8,41.39,679.38,0,0
3755,2015-03-06 10:00,-8,14.24,34.87,679.78,0,0
3756,2015-03-06 11:00,-7.8,16.16,30.25,680.78,0,0
3757,2015-03-06 12:00,-7.8,16.32,34.23,680.88,0,0
3758,2015-03-06 13:00,-7.5,15.28,39.3,681.18,0,0
3759,2015-03-06 14:00,-7.6,14.32,35.76,680.88,0,0
3760,2015-03-06 15:00,-7.9,14.64,32.28,681.38,0,0
3761,2015-03-06 16:00,-7.8,14.56,32.23,681.48,0,0.49
3762,2015-03-06 17:00,-8.3,14,29.82,681.68,0,0.87
3763,2015-03-06 18:00,-8.2,17.52,28.57,682.08,0,0
3764,2015-03-06 19:00,-8.1,18.72,24.44,682.08,0,0
3765,2015-03-06 20:00,-8.4,18.72,28.27,682.08,0,0
3766,2015-03-06 21:00,-8.5,20.56,30.3,681.98,0,0
3767,2015-03-06 22:00,-8.6,23.84,28.62,681.78,0,0
3768,2015-03-06 23:00,-8.6,21.12,29.03,681.98,0,0
3769,2015-03-07 00:00,-8.3,19.2,33.56,682.38,0,0
3770,2015-03-07 01:00,-9.4,18.56,37.84,682.08,0,0
3771,2015-03-07 02:00,-8.5,9.92,40.46,681.48,0,0
3772,2015-03-07 03:00,-8.7,18.48,39.77,681.18,0,0
3773,2015-03-07 04:00,-8.7,11.6,36.3,681.48,0,0
3774,2015-03-07 05:00,-8.4,11.92,32.17,680.58,0,0
3775,2015-03-07 06:00,-7.6,15.44,29.86,680.78,0,0
3776,2015-03-07 07:00,-6.9,15.04,28.57,681.68,0,0.99
3777,2015-03-07 08:00,-6.5,13.2,30.44,682.08,0,0.17
3778,2015-03-07 09:00,-7,9.04,32.39,682.38,0,0
3779,2015-03-07 10:00,-7.5,11.36,32.23,682.38,0,0.52
3780,2015-03-07 11:00,-7.2,12.96,28.7,682.78,0,0.9
3781,2015-03-07 12:00,-6.8,12.96,29.49,682.48,0,0
3782,2015-03-07 13:00,-7,12.48,32.51,682.48,0,0
3783,2015-03-07 14:00,-6.8,11.76,33.04,682.08,0,0
3784,2015-03-07 15:00,-6.4,14.08,31.66,682.18,0,0
3785,2015-03-07 16:00,-6.8,17.52,34.12,681.98,0,0.69
3786,2015-03-07 17:00,-6.5,15.2,28.32,682.28,0,1
3787,2015-03-07 18:00,-6.5,17.68,26.94,682.58,0,0
3788,2015-03-07 19:00,-6.5,20.16,24.86,682.18,0,0
3789,2015-03-07 20:00,-6.8,14.8,20.96,682.58,0,0
3790,2015-03-07 21:00,-7.1,16.56,18.44,682.28,0,0
3791,2015-03-07 22:00,-7,15.28,18.32,682.28,0,0
3792,2015-03-07 23:00,-7.2,15.2,17.9,682.08,0,0
3793,2015-03-08 00:00,-7.1,16.16,17.9,682.08,0,0
3794,2015-03-08 01:00,-7.4,15.52,25.14,681.88,0,0
3795,2015-03-08 02:00,-7.6,15.44,30.79,681.28,0,0
3796,2015-03-08 03:00,-7.8,14.64,34.58,680.98,0,0
3797,2015-03-08 04:00,-7.8,15.76,35.13,680.68,0,0
3798,2015-03-08 05:00,-7.5,16.08,35.64,680.58,0,0
3799,2015-03-08 06:00,-7.4,14.4,35.8,680.78,0,0
3800,2015-03-08 07:00,-7,12.72,32.1,681.28,0,0.99
3801,2015-03-08 08:00,-6.3,11.28,31.75,681.38,0,0.12
3802,2015-03-08 09:00,-5.5,10.48,30.86,681.18,0,0.04
3803,2015-03-08 10:00,-5.7,12.88,28.28,681.38,0,0
3804,2015-03-08 11:00,-5.2,10.08,28.45,681.08,0,0
3805,2015-03-08 12:00,-4.8,6.08,28.93,680.98,0,0
3806,2015-03-08 13:00,-4.8,8.16,30.74,681.18,0,0
3807,2015-03-08 14:00,-4.3,11.76,33.04,680.68,0,0
3808,2015-03-08 15:00,-5.3,12.24,30.97,680.38,0,0.71
3809,2015-03-08 16:00,-5.6,11.6,32.25,680.48,0,0.27
3810,2015-03-08 17:00,-5.7,13.36,37.72,679.98,0,0.58
3811,2015-03-08 18:00,-5.9,14.4,41.72,680.08,0,0
3812,2015-03-08 19:00,-6.2,14.64,45.07,679.98,0,0
3813,2015-03-08 20:00,-6.7,14.16,50.24,680.08,0,0
3814,2015-03-08 21:00,-7,14.88,57.17,679.88,0,0
3815,2015-03-08 22:00,-6.7,13.68,60.58,679.88,0,0
3816,2015-03-08 23:00,-6.3,13.44,64.22,679.48,0,0
3817,2015-03-09 00:00,-5.8,14.88,65.56,679.48,0,0
3818,2015-03-09 01:00,-6.4,13.44,66.37,679.38,0,0
3819,2015-03-09 02:00,-6.2,11.04,68.6,679.08,0,0
3820,2015-03-09 03:00,-6.2,10.8,70.5,678.78,0,0
3821,2015-03-09 04:00,-6.2,10.4,68.69,678.78,0,0
3822,2015-03-09 05:00,-6.5,10.4,68.54,679.38,0,0.19
3823,2015-03-09 06:00,-6.7,10.72,64.05,678.98,0,0.29
3824,2015-03-09 07:00,-7.3,13.52,59.43,679.58,0,0.99
3825,2015-03-09 08:00,-7.4,13.6,57.91,679.88,0,0.98
3826,2015-03-09 09:00,-7,14.96,56.67,679.78,0,0.62
3827,2015-03-09 10:00,-5.9,10.32,55.98,680.18,0,0
3828,2015-03-09 11:00,-5.4,10.96,57.32,680.08,0,0
3829,2015-03-09 12:00,-4.9,12,62.83,679.98,0,0
3830,2015-03-09 13:00,-4.5,13.36,65.31,679.88,0,0
3831,2015-03-09 14:00,-4.9,11.44,65.96,679.88,0,0
3832,2015-03-09 15:00,-5.4,12.24,64.32,680.08,0,0
3833,2015-03-09 16:00,-6.7,13.2,66.2,679.98,0,0.95
3834,2015-03-09 17:00,-6.5,6.72,75.68,680.08,0,0.64
3835,2015-03-09 18:00,-6.2,6.72,81.65,680.38,0,0
3836,2015-03-09 19:00,-6.1,6.72,82.67,680.68,0,0.82
3837,2015-03-09 20:00,-6.4,4.16,87.08,680.58,0,1
3838,2015-03-09 21:00,-7.6,4.16,82.4,680.58,0,0.5
3839,2015-03-09 22:00,-9.3,6.72,73.25,680.58,0,0
3840,2015-03-09 23:00,-7.3,6.72,56.74,680.28,0,0
3841,2015-03-10 00:00,-6.6,4.16,43.98,680.38,0,0
3842,2015-03-10 01:00,-6.6,4.16,31.74,680.18,0,0
3843,2015-03-10 02:00,-6.3,9.36,26.91,680.18,0,0
3844,2015-03-10 03:00,-6.4,12.16,20.19,679.98,0,0
3845,2015-03-10 04:00,-6.5,12.16,16.84,679.98,0,0
3846,2015-03-10 05:00,-6.6,9.36,18.47,679.98,0,0
3847,2015-03-10 06:00,-6.7,11.04,24.37,679.98,0,0
3848,2015-03-10 07:00,-6.7,10.32,16.65,680.28,0,0.99
3849,2015-03-10 08:00,-6.1,11.84,11.16,680.78,0,0
3850,2015-03-10 09:00,-5.5,8.48,14.04,680.88,0,0
3851,2015-03-10 10:00,-5.2,7.76,16.14,680.78,0,0
3852,2015-03-10 11:00,-5.1,7.28,17.8,680.78,0,0
3853,2015-03-10 12:00,-6,8.56,17.83,680.58,0.056,0
3854,2015-03-10 13:00,-6.1,8.24,18.72,680.58,0,0
3855,2015-03-10 14:00,-6.1,8.4,18.65,680.48,0,0.42
3856,2015-03-10 15:00,-5.9,9.36,19.65,680.48,0,0.6
3857,2015-03-10 16:00,-5.9,8.88,20.01,680.38,0,0.05
3858,2015-03-10 17:00,-6,10.32,21.9,680.28,0,0.95
3859,2015-03-10 18:00,-6.9,12.32,26.05,680.08,0,0.66
3860,2015-03-10 19:00,-6.2,9.84,31.22,680.58,0,0.79
3861,2015-03-10 20:00,-6.5,10.88,34.76,680.28,0,0.2
3862,2015-03-10 21:00,-6.1,9.12,41.9,680.48,0,0.8
3863,2015-03-10 22:00,-6.6,9.6,47.6,680.18,0,0.97
3864,2015-03-10 23:00,-6.9,5.92,64.47,679.98,0,1
3865,2015-03-11 00:00,-6.8,9.12,80.73,679.58,0,1
3866,2015-03-11 01:00,-8.6,6.32,92.43,678.68,0,0.7
3867,2015-03-11 02:00,-8.6,9.92,98.86,678.78,0,0.41
3868,2015-03-11 03:00,-7.5,0.56,100,678.28,0,0.73
3869,2015-03-11 04:00,-7.7,0.56,99.61,678.08,0,1
3870,2015-03-11 05:00,-8.4,0.72,97.36,677.78,0,1
3871,2015-03-11 06:00,-10.2,4.8,94.36,677.48,0,0.99
3872,2015-03-11 07:00,-9.9,9.76,77.29,677.88,0,0.05
3873,2015-03-11 08:00,-8,7.44,66.33,678.38,0,0
3874,2015-03-11 09:00,-7.7,11.52,44.78,678.28,0,0
3875,2015-03-11 10:00,-7.5,11.28,38.04,678.28,0,0
3876,2015-03-11 11:00,-8,13.92,25.12,678.08,0,0
3877,2015-03-11 12:00,-8.2,18.8,20.27,677.58,0,0.37
3878,2015-03-11 13:00,-8.8,19.36,24.57,676.98,0,0
3879,2015-03-11 14:00,-9.9,12.32,32.32,676.48,0,0
3880,2015-03-11 15:00,-10.2,10.08,34.18,676.28,0,0
3881,2015-03-11 16:00,-10.3,13.6,29.81,675.88,0,0.15
3882,2015-03-11 17:00,-10.5,16.08,30.4,675.28,0,1
3883,2015-03-11 18:00,-10.7,15.76,28.31,676.08,0,0
3884,2015-03-11 19:00,-11.1,12.8,26.73,675.88,0,0
3885,2015-03-11 20:00,-11.1,15.76,25.02,676.38,0,0
3886,2015-03-11 21:00,-11.3,11.52,23.17,676.38,0,0
3887,2015-03-11 22:00,-11.4,16.16,21.55,676.18,0,0
3888,2015-03-11 23:00,-11.9,12.64,19.22,675.48,0,0
3889,2015-03-12 00:00,-11.6,17.84,17.23,675.18,0,0
3890,2015-03-12 01:00,-10.9,20.56,17.44,675.08,0,0
3891,2015-03-12 02:00,-10.9,22.08,17.3,675.28,0,0
3892,2015-03-12 03:00,-10.4,19.44,15.99,674.88,0,0
3893,2015-03-12 04:00,-10.1,18.8,15.11,674.58,0,0
3894,2015-03-12 05:00,-9.8,25.04,14.74,674.18,0,0
3895,2015-03-12 06:00,-9.4,25.12,14.57,674.18,0,0
3896,2015-03-12 07:00,-9.5,24.16,14.01,674.38,0,0.95
3897,2015-03-12 08:00,-9.2,18.64,15.48,674.98,0,0
3898,2015-03-12 09:00,-9.7,21.6,16.91,674.28,0,0
3899,2015-03-12 10:00,-9.8,20.08,16.91,674.58,0,0
3900,2015-03-12 11:00,-9.9,16.16,18.13,674.08,0,0
3901,2015-03-12 12:00,-9.2,20.48,25.21,673.78,0,0
3902,2015-03-12 13:00,-9.8,11.52,32.67,673.58,0,0
3903,2015-03-12 14:00,-10.6,5.04,43.66,673.88,0,0
3904,2015-03-12 15:00,-9.6,4,56.53,673.78,0,0
3905,2015-03-12 16:00,-9.5,4.16,63.68,674.08,0,0.03
3906,2015-03-12 17:00,-9.9,3.44,65.04,674.18,0,1
3907,2015-03-12 18:00,-9.7,1.84,41.6,674.58,0,0
3908,2015-03-12 19:00,-10.1,2.24,33.06,674.68,0,0
3909,2015-03-12 20:00,-10.2,2.8,23.22,674.78,0,0
3910,2015-03-12 21:00,-10,2.96,23.72,674.98,0,0
3911,2015-03-12 22:00,-10.2,1.6,19.33,674.88,0,0
3912,2015-03-12 23:00,-9.9,2,19.86,674.48,0,0
3913,2015-03-13 00:00,-9.9,3.52,19.61,674.18,0,0
3914,2015-03-13 01:00,-10.8,0.88,19.07,673.98,0,0
3915,2015-03-13 02:00,-11.3,0.5,20.67,673.48,0,0
3916,2015-03-13 03:00,-10.6,3.44,21.25,673.08,0,0
3917,2015-03-13 04:00,-10.4,3.28,20.79,672.88,0,0
3918,2015-03-13 05:00,-10.2,3.36,21.58,672.58,0,0
3919,2015-03-13 06:00,-10.2,3.44,18.8,672.48,0,0
3920,2015-03-13 07:00,-9.5,5.84,16.45,672.48,0,0.92
3921,2015-03-13 08:00,-9.9,4.8,17.2,672.58,0,0
3922,2015-03-13 09:00,-9.9,5.76,18.4,672.58,0,0
3923,2015-03-13 10:00,-7.9,2.24,21.18,672.48,0,0
3924,2015-03-13 11:00,-9.2,3.28,20.52,672.38,0,0
3925,2015-03-13 12:00,-8,3.04,21.95,672.08,0,0
3926,2015-03-13 13:00,-7.3,2.88,36.72,671.78,0,0
3927,2015-03-13 14:00,-7.3,1.76,30.2,671.68,0,0
3928,2015-03-13 15:00,-8.6,5.28,30.43,671.38,0,0.23
3929,2015-03-13 16:00,-8.4,4.88,43.81,671.18,0,0.12
3930,2015-03-13 17:00,-9.3,6.4,45.22,671.38,0,0.88
3931,2015-03-13 18:00,-10,2.96,43.66,671.28,0,0
3932,2015-03-13 19:00,-10.5,3.28,40.98,671.18,0,0
3933,2015-03-13 20:00,-11.3,2,69.14,670.98,0,0
3934,2015-03-13 21:00,-11.5,0.5,85.04,670.88,0,0
3935,2015-03-13 22:00,-11.3,1.44,69.21,670.78,0,0
3936,2015-03-13 23:00,-11.5,1.76,73.44,670.48,0,0.57
3937,2015-03-14 00:00,-11.8,1.6,95.04,670.18,0,0.38
3938,2015-03-14 01:00,-11.8,1.92,71.51,670.08,0,0.34
3939,2015-03-14 02:00,-12.3,0.96,75.62,669.68,0,0.65
3940,2015-03-14 03:00,-13.2,0.5,98.8,669.38,0,0.85
3941,2015-03-14 04:00,-14.3,0.96,89.31,669.18,0,0.7
3942,2015-03-14 05:00,-14.1,1.28,82.28,669.18,0,0.54
3943,2015-03-14 06:00,-14.3,2.72,67.15,669.18,0,0
3944,2015-03-14 07:00,-12,0.5,66.74,669.38,0,0.63
3945,2015-03-14 08:00,-10.7,1.04,62.33,669.58,0,0.26
3946,2015-03-14 09:00,-9.2,0.56,57.21,669.68,0,0
3947,2015-03-14 10:00,-8.6,0.5,51.51,669.88,0,0.56
3948,2015-03-14 11:00,-7.5,0.5,75.46,669.78,0,0.13
3949,2015-03-14 12:00,-8.1,0.72,81.72,669.78,0,0
3950,2015-03-14 13:00,-8.3,0.5,81.27,669.78,0,0
3951,2015-03-14 14:00,-7.7,0.5,82.09,669.98,0,0
3952,2015-03-14 15:00,-8.8,1.36,81.34,670.18,0,0
3953,2015-03-14 16:00,-9.8,0.5,86.39,670.38,0,0.03
3954,2015-03-14 17:00,-11.8,0.5,83.54,670.48,0,1
3955,2015-03-14 18:00,-14,1.28,91.63,670.78,0,0.8
3956,2015-03-14 19:00,-14.6,1.2,96.54,670.98,0,0.72
3957,2015-03-14 20:00,-14.5,1.44,100,670.88,0,0.8
3958,2015-03-14 21:00,-14.7,0.5,96.9,671.08,0,1
3959,2015-03-14 22:00,-14.6,0.5,93.96,670.98,0,1
3960,2015-03-14 23:00,-14.2,0.5,90.52,670.98,0,1
3961,2015-03-15 00:00,-14.7,0.5,90.19,671.18,0,1
3962,2015-03-15 01:00,-14.3,3.76,90.51,670.98,0,1
3963,2015-03-15 02:00,-14.2,3.92,93.57,670.78,0,1
3964,2015-03-15 03:00,-14.3,2.32,89.14,670.78,0,1
3965,2015-03-15 04:00,-13.8,0.5,88.18,670.68,0,1
3966,2015-03-15 05:00,-14.1,0.5,95,670.68,0,1
3967,2015-03-15 06:00,-13.6,0.8,96.49,670.88,0,0
3968,2015-03-15 07:00,-13.8,0.5,93.92,671.08,0,0.81
3969,2015-03-15 08:00,-12.2,1.12,86.79,671.08,0,0
3970,2015-03-15 09:00,-11.7,0.56,86.54,671.08,0,0.4
3971,2015-03-15 10:00,-11.2,0.5,86.25,671.38,0,0
3972,2015-03-15 11:00,-10.8,1.84,84.25,671.48,0,0.43
3973,2015-03-15 12:00,-10.9,0.72,89.67,671.28,0,0.64
3974,2015-03-15 13:00,-11.4,0.5,85.08,671.38,0,0
3975,2015-03-15 14:00,-11.3,2.64,86.27,671.38,0,0.19
3976,2015-03-15 15:00,-11.9,1.84,85.04,671.38,0,0.65
3977,2015-03-15 16:00,-13,0.5,80.62,671.08,0,0.87
3978,2015-03-15 17:00,-13.7,0.5,84.72,670.98,0,0.96
3979,2015-03-15 18:00,-14.4,4.16,86.79,671.38,0,0.66
3980,2015-03-15 19:00,-16.3,4.16,87.62,670.98,0,0.81
3981,2015-03-15 20:00,-15.8,4.16,87.62,670.88,0.1682,0.91
3982,2015-03-15 21:00,-15.8,9.36,88.25,670.88,0,0.9
3983,2015-03-15 22:00,-15.5,12.16,89.2,670.38,0,0.96
3984,2015-03-15 23:00,-15.5,5.68,91.19,669.48,0.1682,0.96
3985,2015-03-16 00:00,-15.5,0.64,89.54,670.98,0.5045,0.99
3986,2015-03-16 01:00,-15.4,0.5,89.55,671.08,0.3363,1
3987,2015-03-16 02:00,-15.7,0.56,91.2,671.08,0.3363,1
3988,2015-03-16 03:00,-15.7,0.5,89.23,671.08,0.5045,1
3989,2015-03-16 04:00,-16.2,1.6,89.22,670.98,0.5045,1
3990,2015-03-16 05:00,-15.8,12.16,91.18,671.68,1.009,0.95
3991,2015-03-16 06:00,-15.2,5.44,91.19,671.98,0.5045,0.27
3992,2015-03-16 07:00,-15,7.52,89.26,672.08,0.5045,0.8
3993,2015-03-16 08:00,-14.7,0.5,87.72,672.48,0.3363,0.87
3994,2015-03-16 09:00,-13.4,0.64,87.7,672.68,0.6726,0.6
3995,2015-03-16 10:00,-12,0.5,86.03,672.98,0.1682,0.57
3996,2015-03-16 11:00,-11.4,0.5,86.6,673.18,0.1682,0.81
3997,2015-03-16 12:00,-10.9,4.16,89.43,673.68,0.1682,0.81
3998,2015-03-16 13:00,-10.3,4.16,87.08,673.48,0,0.86
3999,2015-03-16 14:00,-10.6,4.16,86.5,673.78,0,0.9
4000,2015-03-16 15:00,-10.9,1.68,86.22,673.78,0.1682,0.84
4001,2015-03-16 16:00,-11.6,0.56,88.56,673.58,0,0.93
4002,2015-03-16 17:00,-12.3,2.96,89.16,673.68,0.1682,1
4003,2015-03-16 18:00,-12.1,0.96,88.5,674.18,0,0.8
4004,2015-03-16 19:00,-12.2,0.5,89.09,674.58,0.1682,0.99
4005,2015-03-16 20:00,-12,0.5,88.5,674.88,0.1682,1
4006,2015-03-16 21:00,-12,0.5,88.19,674.18,0.1682,0.99
4007,2015-03-16 22:00,-12.1,0.8,88.5,674.18,0.5045,1
4008,2015-03-16 23:00,-12.2,1.36,88.48,673.78,0.1682,1
4009,2015-03-17 00:00,-11.9,0.64,88.48,674.38,0.5045,1
4010,2015-03-17 01:00,-11.8,0.5,89.74,675.08,0.3363,1
4011,2015-03-17 02:00,-11.4,0.8,89.11,674.18,0.5045,1
4012,2015-03-17 03:00,-11.6,0.64,86.98,674.38,0.3363,1
4013,2015-03-17 04:00,-11.4,0.56,90.04,675.08,0.3363,1
4014,2015-03-17 05:00,-11.1,0.5,90.08,675.68,0.1682,1
4015,2015-03-17 06:00,-11.3,0.5,89.48,675.38,0.3363,1
4016,2015-03-17 07:00,-11,1.04,87.03,675.68,0.1682,0.91
4017,2015-03-17 08:00,-10.5,0.96,87.6,676.18,0.5045,0.98
4018,2015-03-17 09:00,-10.1,0.8,87.05,676.78,0.1682,0.91
4019,2015-03-17 10:00,-9.4,4.16,88,676.78,0.1682,0.92
4020,2015-03-17 11:00,-8.1,12.16,88.01,677.58,0.1682,0.9
4021,2015-03-17 12:00,-6.6,5.44,88.62,677.78,0,0.91
4022,2015-03-17 13:00,-5.5,0.5,91.16,677.78,0,0.97
4023,2015-03-17 14:00,-5.7,0.64,91.16,677.78,0.1682,0.92
4024,2015-03-17 15:00,-6.4,0.5,88.7,677.78,0,0.93
4025,2015-03-17 16:00,-6.5,0.5,87.82,678.18,0,0.96
4026,2015-03-17 17:00,-7.4,0.5,89,678.38,0,0.88
4027,2015-03-17 18:00,-8.2,0.64,93.13,678.38,0,0.73
4028,2015-03-17 19:00,-9.7,0.64,95.18,678.58,0,0.18
4029,2015-03-17 20:00,-9.8,0.64,92.1,678.68,0,0.78
4030,2015-03-17 21:00,-10,0.8,93.43,678.68,0,1
4031,2015-03-17 22:00,-9.9,0.8,94.47,678.58,0,1
4032,2015-03-17 23:00,-10,2.08,97.71,678.58,0,1
4033,2015-03-18 00:00,-10.8,2.08,92.07,678.58,0,1
4034,2015-03-18 01:00,-10.6,0.5,89.16,678.58,0,1
