NORTHING,EASTING,LATITUDE,LONGITUDE,ELEVATION,ASPECT,SLOPE,MASK
1096700,2631300,46.0211,7.8428,3036.80,218.50,25.90,0
1096700,2631500,46.0211,7.8454,2974.83,270.98,31.54,0
1096700,2631700,46.0211,7.8480,3045.39,258.61,17.67,0
1096700,2631900,46.0211,7.8506,3066.97,269.82,24.17,0
1096700,2632100,46.0211,7.8531,3080.58,274.82,37.72,0
1096700,2632300,46.0211,7.8557,3203.99,313.61,41.75,0
1096700,2632500,46.0211,7.8583,3212.60,306.62,16.30,0
1096700,2632700,46.0211,7.8609,3319.72,17.15,55.46,0
1096700,2632900,46.0210,7.8635,3394.62,299.50,30.07,0
1096700,2633100,46.0210,7.8661,3447.79,304.52,35.29,0
1096700,2633300,46.0210,7.8686,3514.73,303.24,41.48,0
1096700,2633500,46.0210,7.8712,3598.81,344.07,31.79,0
1096700,2633700,46.0210,7.8738,3735.07,14.55,69.18,0
1096700,2633900,46.0210,7.8764,3915.19,54.58,42.13,0
1096700,2634100,46.0210,7.8790,3986.83,57.03,27.00,0
1096700,2634300,46.0210,7.8815,3928.57,102.03,71.25,0
1096700,2634500,46.0210,7.8841,3816.82,94.02,82.03,0
1096700,2634700,46.0210,7.8867,3729.39,184.69,31.00,0
1096700,2634900,46.0209,7.8893,3670.94,237.73,13.84,0
1096700,2635100,46.0209,7.8919,3678.65,284.79,20.52,0
1096700,2635300,46.0209,7.8945,3692.94,278.59,39.00,0
1096700,2635500,46.0209,7.8970,3828.02,306.06,39.54,0
1096700,2635700,46.0209,7.8996,3708.85,216.40,41.59,0
1096700,2635900,46.0209,7.9022,3713.07,274.02,40.69,0
1096700,2636100,46.0209,7.9048,3782.76,284.07,34.66,0
1096700,2636300,46.0209,7.9074,3735.10,252.39,36.27,0
1096700,2636500,46.0209,7.9100,3716.13,257.81,16.15,0
1096700,2636700,46.0209,7.9125,3726.12,356.09,15.51,0
1096700,2636900,46.0208,7.9151,3665.52,113.68,58.78,0
1096900,2630100,46.0230,7.8273,3251.69,26.38,37.31,0
1096900,2630300,46.0230,7.8299,3233.17,213.79,36.29,0
1096900,2630500,46.0230,7.8325,3020.23,209.36,68.49,0
1096900,2630700,46.0230,7.8351,2948.48,226.68,11.83,0
1096900,2630900,46.0229,7.8377,2976.76,297.21,13.74,0
1096900,2631100,46.0229,7.8402,2920.16,233.80,41.89,0
1096900,2631300,46.0229,7.8428,2898.96,282.67,24.31,0
1096900,2631500,46.0229,7.8454,2933.78,314.58,18.46,0
1096900,2631700,46.0229,7.8480,2970.61,308.73,14.35,0
1096900,2631900,46.0229,7.8506,2955.45,334.89,17.29,0
1096900,2632100,46.0229,7.8532,3022.15,261.74,30.09,0
1096900,2632300,46.0229,7.8557,3129.58,11.24,16.58,0
1096900,2632500,46.0229,7.8583,3171.95,339.17,5.14,0
1096900,2632700,46.0229,7.8609,3251.41,179.76,17.27,0
1096900,2632900,46.0228,7.8635,3337.36,13.34,33.99,0
1096900,2633100,46.0228,7.8661,3417.13,297.34,13.34,0
1096900,2633300,46.0228,7.8686,3461.29,330.94,15.94,0
1096900,2633500,46.0228,7.8712,3602.50,181.04,54.31,0
1096900,2633700,46.0228,7.8738,3805.79,65.78,56.76,0
1096900,2633900,46.0228,7.8764,3904.65,300.98,27.14,0
1096900,2634100,46.0228,7.8790,3950.03,252.28,41.81,0
1096900,2634300,46.0228,7.8816,4009.25,349.02,36.73,0
1096900,2634500,46.0228,7.8841,4113.46,156.10,70.15,0
1096900,2634700,46.0228,7.8867,3822.91,133.11,65.50,0
1096900,2634900,46.0227,7.8893,3636.95,241.64,18.01,0
1096900,2635100,46.0227,7.8919,3602.54,237.58,18.79,0
1096900,2635300,46.0227,7.8945,3596.36,255.10,17.12,0
1096900,2635500,46.0227,7.8971,3667.51,328.52,50.28,0
1096900,2635700,46.0227,7.8996,3624.65,256.13,18.58,0
1096900,2635900,46.0227,7.9022,3634.80,279.43,16.71,0
1096900,2636100,46.0227,7.9048,3636.32,274.76,30.51,0
1096900,2636300,46.0227,7.9074,3649.72,292.28,13.89,0
1096900,2636500,46.0227,7.9100,3664.93,287.88,20.45,0
1096900,2636700,46.0227,7.9126,3699.54,329.64,20.61,0
1096900,2636900,46.0226,7.9151,3713.99,210.92,32.75,0
